COPP,Coppin State,46
COPP,Ohio State,2
COPP,Marquette,1
COPP,Indiana,2
COPP,Kansas,6
COPP,Purdue,1
COPP,Syracuse,3
COPP,Bethune-Cookman,5
COPP,Connecticut,2
COPP,Michigan,2
COPP,Gonzaga,1
COR,Brown,15
COR,Cornell,133
COR,Yale,17
COR,Harvard,18
COR,Pennsylvania,15
COR,Dartmouth,16
COR,Syracuse,12
COR,Washington,1
COR,Princeton,10
COR,Duke,2
COR,Missouri,2
COR,Kansas,3
COR,Wisconsin,7
COR,Temple,2
COR,Albany,5
COR,Louisville,1
CORB,Corban University,2
CORB,Boise State,1
CP,Texas Southern,2
CP,Cal Poly,36
CP,Gonzaga,2
CP,Seattle,4
CP,San Diego State,3
CP,Eastern NM,4
CREI,DePaul,8
CREI,Creighton,201
CREI,St John's,9
CREI,Butler,16
CREI,Villanova,19
CREI,Marquette,2
CREI,Seton Hall,10
CREI,Georgetown,8
CREI,Xavier,18
CREI,Providence,13
CREI,UL Lafayette,5
CREI,Baylor,1
CREI,Oklahoma,6
CREI,Eastern Illinois,4
CREI,Northern Iowa,12
CREI,Nebraska,2
CREI,Southern Illinois,14
CREI,Drake,23
CREI,Wichita State,4
CREI,Michigan,3
CREI,Dayton,3
CREI,New Mexico,3
CREI,Bradley,7
CREI,Tulsa,9
CREI,Houston Baptist,3
CREI,Missouri State,9
CREI,Evansville,8
CREI,Illinois State,10
CREI,Boise State,4
CREI,Presbyterian,5
CREI,UAB,3
CREI,North Texas,3
CREI,Saint Joseph's,5
CREI,Akron,2
CREI,San Diego St,3
CREI,George Washington,3
CSB,CSU Bakersfield,6
CSB,San Diego St,3
CSB,Dartmouth,4
CSB,Chicago St,2
CSB,Oklahoma,1
CSB,Cal State Bakersfiel,12
CSB,Texas-Pan American,5
CSB,UNLV,1
CSB,North Carolina A&T,3
CSF,CS Fullerton,8
CSF,Sacramento St,4
CSF,Oregon St,1
CSF,UCLA,4
CSF,Cal State Fullerton,14
CSF,Long Beach State,4
CSF,Central Michigan,4
CSF,Washington,5
CSF,Marquette,2
CSSB,UCLA,1
CSSB,Cal State-San Bernad,3
CSU,Colorado St,30
CSU,San Diego St,2
CSU,Utah State,5
CSU,Charleston Southern,5
CSU,New Mexico St,6
CSU,Boise State,6
CSU,New Mexico,13
CSU,Colorado State,80
CSU,Air Force,3
CSU,Brigham Young,9
CSU,UNLV,14
CSU,Arkansas-Pine Bluff,3
CSU,Kansas,2
CSU,Southern Miss,5
CSU,San Diego State,14
CSUN,CS Northridge,9
CSUN,Arizona,1
CSUN,Louisville,3
CSUN,Cal State Northridge,13
CSUN,UCLA,1
CSUN,Memphis,3
CSUN,Purdue,1
DART,Pennsylvania,14
DART,Dartmouth,115
DART,Princeton,13
DART,Columbia,12
DART,Yale,13
DART,CSU Bakersfield,1
DART,Cornell,13
DART,Brown,14
DART,Providence,1
DART,Harvard,1
DAV,The Citadel,5
DAV,Davidson,136
DAV,Virginia,7
DAV,VCU,9
DAV,Dayton,2
DAV,La Salle,4
DAV,Duke,21
DAV,North Carolin,2
DAV,Appalachian State,4
DAV,North Carolina,5
DAV,UCLA,3
DAV,Winthrop,3
DAV,Elon,6
DAV,Loyola (MD),5
DAV,James Madison,2
DAV,Oklahoma,3
DAV,Guilford,7
DAV,North Carolina State,5
DAV,West Virginia,5
DAV,Butler,8
DAV,Gonzaga,3
DAV,New Jersey,3
DAV,Vanderbilt,2
DAV,UNC Greensboro,3
DAV,Kansas,5
DAV,Wichita St,2
DAY,Dayton,191
DAY,Saint Louis,13
DAY,Ohio State,3
DAY,Syracuse,7
DAY,Stanford,5
DAY,Florida,3
DAY,Connecticut,3
DAY,Richmond,7
DAY,George Washington,13
DAY,VCU,3
DAY,Boise State,5
DAY,Providence,5
DAY,Oklahoma,4
DAY,Xavier,35
DAY,Vanderbilt,3
DAY,La Salle,4
DAY,Massachusetts,5
DAY,George Mason,2
DAY,Duquesne,4
DAY,Rhode Island,9
DAY,Saint Joseph's,2
DAY,St Bonaventure,4
DAY,North Carolina,1
DAY,Louisville,5
DAY,Pittsburgh,5
DAY,Marquette,4
DAY,West Virginia,3
DAY,Kansas,2
DAY,Villanova,2
DAY,Kansas State,4
DAY,Georgia Tech,6
DAY,Creighton,3
DAY,New Mexico,3
DAY,Mount St Mary's,5
DAY,Alabama,3
DAY,USC,5
DAY,Gonzaga,5
DAY,Baylor,4
DAY,Delaware St,1
DAY,Illinois St,2
DEL,Towson,2
DEL,Delaware,41
DEL,William & Mary,4
DEL,Michigan St,1
DEL,Villanova,6
DEL,Virginia Commonwealt,2
DEL,Ohio,4
DEL,Northeastern,4
DEL,Ohio State,1
DEN,Denver,20
DEN,North Dakota St,1
DEN,Northern Iowa,2
DEN,South Dakota St,2
DEN,Texas-Arlington,4
DEN,New Orleans,4
DEN,North Dakota State,1
DEP,Villanova,35
DEP,DePaul,251
DEP,Creighton,4
DEP,Georgetown,17
DEP,George Washington,4
DEP,Seton Hall,3
DEP,Butler,5
DEP,Xavier,2
DEP,Providence,4
DEP,Wake Forest,3
DEP,Pittsburgh,17
DEP,Kentucky,3
DEP,Kansas,7
DEP,Marquette,9
DEP,Vanderbilt,7
DEP,Clemson,3
DEP,Louisville,13
DEP,Connecticut,6
DEP,Notre Dame,11
DEP,UCLA,1
DEP,Syracuse,7
DEP,Tennessee,1
DEP,West Virginia,4
DEP,St John's,9
DEP,Chicago State,4
DEP,Florida Atlantic,3
DET,Detroit,115
DET,Cleveland St,4
DET,Wright State,8
DET,Michigan,3
DET,Aquinas,2
DET,Wichita St,1
DET,Vanderbilt,1
DET,UIC,5
DET,Northern Kentucky,3
DET,Oakland,1
DET,Louisville,3
DET,Kansas,3
DET,Butler,10
DET,Texas A&M,1
DET,Purdue,1
DET,California,1
DET,Green Bay,3
DET,Syracuse,3
DET,New Mexico,3
DET,Milwaukee,8
DET,Valparaiso,7
DET,Illinois-Chicago,4
DET,Canisius,5
DRBRN,Michigan-Dearborn,5
DRBRN,IPFW,2
DREX,Drexel,30
DREX,UCLA,6
DREX,Duke,4
DREX,Virginia,2
DREX,Villanova,1
DREX,James Madison,3
DREX,Syracuse,2
DREX,Towson,4
DRKE,Drake,103
DRKE,Wichita St,5
DRKE,Northern Iowa,14
DRKE,Iowa,4
DRKE,Southern Illinois,4
DRKE,Chicago State,3
DRKE,Creighton,24
DRKE,Indiana State,7
DRKE,Illinois State,5
DRKE,Bradley,10
DRKE,Missouri State,5
DRKE,Butler,3
DRKE,Wichita State,2
DRKE,Texas-Pan American,5
DRKE,Georgia Southern,4
DRKE,Texas Southern,3
DSU,Florida A&M,4
DSU,Delaware St,9
DSU,Delaware Stat,2
DSU,Maryland,3
DSU,Connecticut,2
DSU,Delaware State,17
DSU,Ohio State,1
DSU,Washington Adventist,6
DSU,Howard,5
DSU,Dayton,1
DSU,Oklahoma St,1
DUKE,Duke,986
DUKE,Syracuse,16
DUKE,Wake Forest,58
DUKE,Boston College,36
DUKE,North Carolina,39
DUKE,Georgia Tech,48
DUKE,Maryland,56
DUKE,Virginia Tech,49
DUKE,Virginia,42
DUKE,Clemson,46
DUKE,NC State,22
DUKE,Mercer,3
DUKE,Michigan St,4
DUKE,Army,4
DUKE,Fairfield,3
DUKE,Wisconsin,12
DUKE,Elon,13
DUKE,Connecticut,10
DUKE,Toledo,3
DUKE,Wofford,3
DUKE,Miami (FL),42
DUKE,Louisville,10
DUKE,Pittsburgh,18
DUKE,St John's,29
DUKE,Notre Dame,23
DUKE,Florida St,10
DUKE,Robert Morris,3
DUKE,San Diego St,4
DUKE,Utah,9
DUKE,Gonzaga,8
DUKE,Bryant,2
DUKE,Utah State,3
DUKE,Yale,7
DUKE,Georgetown,22
DUKE,VCU,2
DUKE,Siena,1
DUKE,Kentucky,6
DUKE,Buffalo,2
DUKE,Indiana,11
DUKE,Georgia Southern,7
DUKE,Long Beach St,4
DUKE,UNC Wilmington,4
DUKE,Oregon,3
DUKE,Boston U,4
DUKE,Seton Hall,4
DUKE,Memphis,5
DUKE,Drexel,5
DUKE,Davidson,22
DUKE,Texas,5
DUKE,Pennsylvania,10
DUKE,Valparaiso,5
DUKE,NC Greensboro,2
DUKE,Bucknell,4
DUKE,Boston Colleg,9
DUKE,North Carolin,8
DUKE,Florida State,38
DUKE,Miami,7
DUKE,Temple,23
DUKE,Marquette,11
DUKE,Air Force,5
DUKE,Columbia,6
DUKE,Holy Cross,5
DUKE,George Mason,5
DUKE,Kent State,5
DUKE,San Jose State,5
DUKE,North Carolina State,31
DUKE,New Mexico State,3
DUKE,Eastern Kentucky,5
DUKE,Princeton,8
DUKE,Michigan,20
DUKE,Albany,5
DUKE,Cornell,5
DUKE,Presbyterian,7
DUKE,Duquesne,4
DUKE,Montana,6
DUKE,Rhode Island,5
DUKE,Purdue,7
DUKE,North Carolina-Ashev,3
DUKE,Xavier,4
DUKE,Loyola (MD),5
DUKE,Binghamton,3
DUKE,Villanova,1
DUKE,Arizona State,3
DUKE,Radford,3
DUKE,Charlotte,3
DUKE,Coastal Carolina,3
DUKE,UNC Greensboro,7
DUKE,Gardner-Webb,6
DUKE,Long Beach State,3
DUKE,Iowa State,3
DUKE,Tulsa,3
DUKE,Arkansas-Pine Bluff,3
DUKE,Baylor,5
DUKE,Butler,8
DUKE,West Virginia,5
DUKE,Kansas State,4
DUKE,Miami (OH),4
DUKE,Colgate,4
DUKE,Michigan State,10
DUKE,Saint Louis,5
DUKE,UAB,5
DUKE,Tennessee,2
DUKE,Kansas,4
DUKE,Ohio State,2
DUKE,Georgia State,5
DUKE,UNC Asheville,3
DUKE,Vermont,5
DUKE,Florida Atlantic,2
DUKE,East Carolina,5
DUKE,Alabama,5
DUKE,Arizona,3
DUKE,UCLA,2
DUKE,Eastern Michigan,5
DUQ,Duquesne,58
DUQ,Saint Louis,6
DUQ,VCU,3
DUQ,George Mason,2
DUQ,Dayton,3
DUQ,Pittsburgh,14
DUQ,Rhode Island,5
DUQ,Xavier,8
DUQ,Duke,1
DUQ,West Virginia,1
DUQ,Temple,7
DUQ,Fordham,4
DUQ,Bluefield College,2
DUQ,Massachusetts,2
EAU,North Florida,4
EAU,Edward Waters College Fla,1
ECU,UTEP,1
ECU,East Carolina,58
ECU,SMU,3
ECU,California,2
ECU,Wake Forest,5
ECU,Memphis,12
ECU,Clemson,3
ECU,Erskine,4
ECU,Duke,3
EIU,Eastern Illinois,15
EIU,Murray State,2
EIU,South Dakota State,2
EKY,Kansas,3
EKY,Eastern Kentucky,55
EKY,Kentucky,5
EKY,Miami (FL),3
EKY,West Virginia,7
EKY,East Tennessee St,3
EKY,Duke,2
EKY,Jacksonville State,4
EKY,Indiana State,5
EKY,Texas-Pan American,2
EKY,Minnesota,1
EKY,Murray State,3
EKY,Wisconsin,2
ELON,Missouri,5
ELON,Elon,38
ELON,Duke,7
ELON,Michigan,2
ELON,Davidson,6
ELON,Wofford,4
ELON,Citadel,3
ELON,Colorado,2
ELON,Appalachian St,5
ELON,Massachusetts,3
EMO,Emory & Henry,5
EMO,Radford,1
EMP,Emporia St,6
EMP,Wichita St,1
EMP,Emporia State,5
EMP,Kansas State,1
EMU,Eastern Michigan,50
EMU,Northern Illinois,4
EMU,Central Michigan,5
EMU,Marygrove College,1
EMU,Michigan St,4
EMU,Louisville,3
EMU,Toledo,5
EMU,Eastern Michi,4
EMU,Indiana,2
EMU,Purdue,1
EMU,Michigan State,3
EMU,Syracuse,2
EMU,Kentucky,5
EMU,Massachusetts,1
EMU,Duke,3
ENM,Eastern NM,4
ENM,Cal Poly,4
ERS,Erskine,4
ERS,East Carolina,2
ETSU,East Tennessee St,28
ETSU,Mercer,7
ETSU,South Carolina Upstate,5
ETSU,Morehead St,5
ETSU,Villanova,3
ETSU,Eastern Kentucky,3
ETSU,VMI,2
ETSU,Chattanooga,2
ETSU,Belmont,5
ETSU,East Tennessee State,53
ETSU,Pittsburgh,3
ETSU,Louisville,1
ETSU,Tennessee,1
ETSU,Morehead State,4
ETSU,Campbell,2
ETSU,Kentucky,3
ETSU,Lipscomb,5
ETSU,Florida Gulf Coast,3
ETSU,Ole Miss,2
ETSU,USC Upstate,2
EVAN,Evansville,68
EVAN,Wichita St,7
EVAN,Northern Iowa,12
EVAN,Illinois St,2
EVAN,Southern Illinois,3
EVAN,North Carolina,1
EVAN,Illinois State,3
EVAN,Butler,5
EVAN,Georgia Southern,2
EVAN,Creighton,7
EVAN,Notre Dame,2
EVAN,Indiana State,4
EWU,Eastern Washington,56
EWU,San Francisco,4
EWU,Washington,5
EWU,Georgetown,2
EWU,Pittsburgh,2
EWU,Western Carolina,2
EWU,Northern Arizona,6
EWU,Gonzaga,4
EWU,Eastern Wash,2
EWU,Oregon,2
EWU,Kansas,2
EWU,Nevada,4
EWU,Pacific Lutheran,5
EWU,Montana,3
EWU,Connecticut,3
FAIR,Marist,11
FAIR,Fairfield,130
FAIR,Bucknell,4
FAIR,Duke,2
FAIR,Canisius,20
FAIR,North Carolina,2
FAIR,Wagner,3
FAIR,Niagara,9
FAIR,Georgetown,2
FAIR,Connecticut,4
FAIR,St Peter's,18
FAIR,Loyola (MD),13
FAIR,Memphis,3
FAIR,Manhattan,12
FAIR,Maryland,1
FAIR,Sacred Heart,5
FAIR,Siena,13
FAIR,Iona,6
FAIR,Fairmont State,5
FAIR,Kent State,3
FAIR,Louisville,2
FAMU,Florida A&M,46
FAMU,Delaware St,4
FAMU,Indiana,2
FAMU,Florida,8
FAMU,Ohio State,1
FAMU,Pittsburgh,1
FAMU,Connecticut,3
FAMU,Allen,5
FAU,Florida Atlantic,31
FAU,UT San Antonio,2
FAU,Kansas,1
FAU,Troy,7
FAU,Mississippi State,4
FAU,Hofstra,3
FAU,DePaul,2
FDU,Fairleigh Dickinson,34
FDU,St John's,2
FDU,Villanova,2
FDU,Towson,4
FDU,Wagner,4
FDU,Florida Gulf Coast,1
FDU,Fairleigh Dic,7
FDU,Maryland,1
FDU,Louisville,2
FDU,Rhode Island,3
FDU,Monmouth,5
FDU,Pittsburgh,2
FDU,Connecticut,2
FDU,Lafayette,4
FDU,Iowa,1
FERM,Ferrum,1
FGCU,Florida Gulf Coast,43
FGCU,Mercer,4
FGCU,Texas A&M,2
FGCU,Fairleigh Dickinson,3
FGCU,North Carolina,2
FGCU,Butler,3
FGCU,Florida Gulf Coast U,3
FGCU,Army,3
FGCU,Marquette,2
FGCU,Kansas,2
FGCU,Michigan,1
FGCU,Michigan State,2
FGCU,Kennesaw State,2
FGCU,Belmont,2
FGCU,East Tennessee State,4
FGCU,Stetson,12
FIT,Florida Tech,3
FIT,UCF,1
FIU,Louisville,4
FIU,Florida International,9
FIU,Michigan Stat,4
FIU,Florida Intl,2
FIU,Florida Internationa,18
FIU,Wisconsin,1
FIU,South Florida,4
FIU,UCLA,1
FIU,Miami (FL),1
FIU,Florida State,2
FIU,FIU,4
FIU,Florida Int'l,4
FLA,Auburn,16
FLA,Florida,556
FLA,Arkansas,24
FLA,Mississippi St,4
FLA,Texas A&M,9
FLA,Missouri,8
FLA,Tennessee,31
FLA,Alabama,15
FLA,Kentucky,46
FLA,Vanderbilt,26
FLA,Ole Miss,7
FLA,South Carolina,23
FLA,LSU,22
FLA,Albany,4
FLA,Pittsburgh,3
FLA,UCLA,4
FLA,Dayton,4
FLA,Connecticut,7
FLA,Georgetown,4
FLA,North Carolina,2
FLA,UAB,8
FLA,UL Monroe,6
FLA,Miami (FL),6
FLA,Kansas,14
FLA,Michigan St,2
FLA,West Virginia,4
FLA,Florida State,21
FLA,Alabama State,7
FLA,Syracuse,8
FLA,Providence,10
FLA,Central Flori,4
FLA,Bethune Cookm,5
FLA,Jacksonville,24
FLA,Miami,2
FLA,Florida A&M,15
FLA,Georgia,27
FLA,Mississippi,8
FLA,South Carolin,8
FLA,Samford,5
FLA,Western Kentucky,1
FLA,Prairie View A&M,3
FLA,Chattanooga,5
FLA,North Florida,18
FLA,Southern University,5
FLA,Ohio State,8
FLA,Stetson,7
FLA,Liberty,4
FLA,Mississippi State,12
FLA,Southern Utah,3
FLA,Washington,5
FLA,UMKC,4
FLA,Bradley,5
FLA,Toledo,3
FLA,Michigan State,4
FLA,South Alabama,4
FLA,Richmond,7
FLA,Brigham Young,6
FLA,Morehead State,5
FLA,North Carolina A&T,2
FLA,North Carolina-Wilmi,4
FLA,UCF,5
FLA,American University,3
FLA,Kansas State,2
FLA,Wright State,4
FLA,Arizona,6
FLA,Norfolk State,4
FLA,Wisconsin,5
FLA,Southern,2
FLA,Middle Tennessee,4
FLA,Arkansas-Little Rock,4
FLA,Memphis,5
FLA,Savannah St,3
FOR,George Mason,4
FOR,Fordham,89
FOR,Siena,9
FOR,St John's,1
FOR,George Washin,4
FOR,Tennessee,1
FOR,Villanova,3
FOR,Xavier,3
FOR,Temple,3
FOR,Richmond,1
FOR,Duquesne,2
FOR,Syracuse,2
FOR,Hampton,5
FOR,Harvard,4
FOR,Massachusetts,1
FOR,Saint Louis,2
FRES,San Diego St,4
FRES,Fresno St,33
FRES,Air Force,5
FRES,New Mexico,6
FRES,Wyoming,7
FRES,Oregon,2
FRES,Fresno State,14
FRES,Nevada,1
FRES,Arizona,3
FRES,Utah State,1
FRM,Francis Marion,2
FRST,Ferris State,3
FRST,Michigan,1
FSO,Florida Southern,2
FSO,Miami (FL),2
FSU,North Carolina,13
FSU,Florida St,65
FSU,Syracuse,2
FSU,Virginia,17
FSU,Nebraska,3
FSU,Notre Dame,3
FSU,Miami (FL),12
FSU,Duke,45
FSU,Louisville,4
FSU,Boston College,11
FSU,Florida,20
FSU,Florida State,238
FSU,North Carolin,3
FSU,NC State,2
FSU,Wisconsin,7
FSU,Butler,4
FSU,Clemson,16
FSU,Pittsburgh,3
FSU,Wake Forest,6
FSU,Virginia Tech,8
FSU,Georgia Tech,14
FSU,Ohio State,6
FSU,FIU,4
FSU,Auburn,4
FSU,Alabama A&M,4
FSU,Texas A&M-CC,3
FSU,North Carolina State,4
FSU,Gonzaga,3
FSU,Baylor,3
FSU,UCF,4
FSU,Massachusetts,4
FSU,South Alabama,8
FSU,Stetson,2
FSU,Connecticut,4
FSU,Harvard,5
FSU,Mercer,5
FSU,Michigan,7
FUR,Liberty,1
FUR,Furman,37
FUR,Connecticut,3
FUR,Samford,12
FUR,Notre Dame,1
FUR,South Carolina,2
FUR,South Carolina State,5
FUR,UNC Greensboro,5
FUR,UCF,1
FVS,Fort Valley State,2
FVS,Troy,3
FXS,Farmingdale State,4
FXS,Hofstra,3
GASO,Georgia Southern,23
GASO,Duke,4
GASO,Drake,2
GASO,Evansville,3
GASO,Chattanooga,4
GASO,Appalachian State,3
GASO,Wofford,1
GAST,Texas State,3
GAST,Georgia St,16
GAST,Iowa State,1
GAST,Baylor,5
GAST,Xavier,1
GAST,Kentucky,1
GAST,Hofstra,2
GAST,Georgia State,17
GAST,North Carolina-Wilmi,4
GAST,Duke,2
GAST,Liberty,3
GASW,GEO SOUTHWESTRN,3
GASW,Kennesaw State,1
GB,Green Bay,61
GB,Wisconsin,6
GB,Miami (FL),3
GB,Milwaukee,3
GB,Cleveland St,6
GB,UIC,2
GB,Valparaiso,4
GB,Wright St,4
GB,Texas A&M,3
GB,Wisc Green B,2
GB,Michigan Stat,2
GB,Wisconsin-Green Bay,20
GB,Michigan State,4
GB,Butler,20
GB,Wisconsin-Milwaukee,3
GB,Cleveland State,4
GB,Detroit,3
GB,Illinois-Chicago,5
GB,Wright State,3
GCU,Grand Canyon,4
GCU,Kentucky,1
GCU,Louisville,1
GCU,San Diego St,3
GMU,George Mason,66
GMU,Saint Louis,9
GMU,Fordham,5
GMU,VCU,3
GMU,Virginia,1
GMU,Duquesne,2
GMU,Duke,2
GMU,Virginia Commonwealt,2
GMU,Villanova,5
GMU,Kansas State,4
GMU,Georgia Tech,4
GMU,Northeastern,1
GMU,Iowa State,3
GMU,Massachusetts,4
GONZ,Portland,35
GONZ,Gonzaga,537
GONZ,Memphis,25
GONZ,BYU,25
GONZ,San Diego,44
GONZ,Saint Mary's,44
GONZ,Oklahoma St,3
GONZ,Arizona,15
GONZ,Georgia,4
GONZ,SE Louisiana,3
GONZ,Saint Joseph's,11
GONZ,SMU,4
GONZ,Sacramento St,3
GONZ,UCLA,12
GONZ,Texas Southern,5
GONZ,Cal Poly,5
GONZ,San Francisco,33
GONZ,Santa Clara,38
GONZ,Pepperdine,34
GONZ,Loyola Marymount,32
GONZ,Pacific,9
GONZ,North Dakota St,5
GONZ,Iowa,4
GONZ,Duke,9
GONZ,Mt St Mary's,4
GONZ,Texas A&M,3
GONZ,Connecticut,15
GONZ,Washington,9
GONZ,Washington St,13
GONZ,Montana,4
GONZ,St Martins,4
GONZ,Seton Hall,2
GONZ,Utah,6
GONZ,Syracuse,3
GONZ,Maryland,9
GONZ,Idaho,18
GONZ,Michigan Stat,8
GONZ,Portland Stat,6
GONZ,Oklahoma Stat,4
GONZ,St Louis,3
GONZ,Virginia,4
GONZ,Eastern Wash,2
GONZ,Saint Joseph',5
GONZ,St Mary's (C,7
GONZ,Loyola Marymn,9
GONZ,Stanford,10
GONZ,North Carolina,2
GONZ,Texas,4
GONZ,Portland State,8
GONZ,Nevada,3
GONZ,Texas Tech,4
GONZ,Western Kentucky,8
GONZ,UC Riverside,4
GONZ,Washington State,14
GONZ,Northern Colorado,1
GONZ,Oklahoma,3
GONZ,Tennessee,11
GONZ,Oklahoma State,3
GONZ,Mont St Billings,4
GONZ,Indiana,4
GONZ,Akron,5
GONZ,Michigan State,5
GONZ,Wake Forest,4
GONZ,Davidson,7
GONZ,Augustana ILL,3
GONZ,Cal State Bakersfiel,2
GONZ,Florida State,3
GONZ,Marquette,5
GONZ,Kansas State,2
GONZ,San Diego State,6
GONZ,Southern University,4
GONZ,IUPUI,3
GONZ,Illinois,4
GONZ,Notre Dame,3
GONZ,Baylor,5
GONZ,Eastern Washington,5
GONZ,Hawaii,2
GONZ,Western Michigan,4
GONZ,Southern Utah,4
GONZ,Clemson,3
GONZ,South Dakota,5
GONZ,West Virginia,9
GONZ,Bryant,5
GONZ,Oakland,3
GONZ,Colorado St,3
GONZ,Dayton,3
GONZ,Arkansas,5
GONZ,Coppin St,1
GONZ,New Mexico St,5
GONZ,South Alabama,3
GONZ,Kansas St,3
GRAM,Grambling St,17
GRAM,Jackson St,5
GRAM,Miss Valley St,3
GRAM,Grambling State,11
GRAM,Rice,3
GRAM,Stephen F Austin,2
GRAM,Prairie View A&M,2
GRAM,Marquette,5
GRN,Greensboro,4
GRN,Coastal Carolina,1
GT,Georgia Tech,353
GT,Virginia,18
GT,Duke,41
GT,Syracuse,5
GT,Boston College,6
GT,Notre Dame,14
GT,Miami (FL),15
GT,Louisville,12
GT,North Carolina,13
GT,Villanova,3
GT,Pittsburgh,6
GT,Michigan Stat,3
GT,Boston Colleg,8
GT,NC State,4
GT,Maryland,9
GT,North Carolin,2
GT,UCLA,5
GT,Memphis,5
GT,Purdue,1
GT,Penn State,5
GT,Vanderbilt,3
GT,Clemson,30
GT,Virginia Tech,3
GT,Indiana,3
GT,Kansas,5
GT,Connecticut,2
GT,Wake Forest,13
GT,Florida State,13
GT,George Mason,3
GT,Boston University,4
GT,Dayton,5
GT,Chattanooga,2
GT,Arkansas-Pine Bluff,3
GT,Georgia,7
GT,Kentucky State,1
GT,North Carolina State,4
GT,Oklahoma State,4
GT,Ohio State,2
GT,Charleston Southern,5
GTWN,Georgetown,580
GTWN,Michigan St,4
GTWN,Creighton,12
GTWN,Villanova,59
GTWN,DePaul,30
GTWN,Florida,6
GTWN,Wisconsin,2
GTWN,Kansas,11
GTWN,Xavier,18
GTWN,Providence,24
GTWN,Butler,8
GTWN,Eastern Washington,4
GTWN,Utah,2
GTWN,Duke,20
GTWN,Maryland,6
GTWN,Syracuse,57
GTWN,Navy,4
GTWN,Illinois,3
GTWN,West Virginia,31
GTWN,Connecticut,28
GTWN,Notre Dame,31
GTWN,Cincinnati,24
GTWN,St John's,25
GTWN,Pittsburgh,33
GTWN,Marquette,37
GTWN,Rutgers,19
GTWN,Fairfield,8
GTWN,Vanderbilt,1
GTWN,Ball State,5
GTWN,Oregon,5
GTWN,Seton Hall,24
GTWN,Louisville,26
GTWN,Michigan,4
GTWN,Alabama,3
GTWN,Old Dominion,9
GTWN,Jacksonville,8
GTWN,Radford,3
GTWN,Memphis,15
GTWN,Fordham,3
GTWN,American University,5
GTWN,South Florida,15
GTWN,Tennessee,5
GTWN,Wichita State,2
GTWN,Mount St Mary's,7
GTWN,Temple,7
GTWN,Washington,3
GTWN,Ohio,4
GTWN,North Carolina State,4
GTWN,Missouri,6
GTWN,Utah State,4
GTWN,Loyola (MD),3
GTWN,VCU,3
GUI,Guilford,7
GUI,Davidson,2
GW,George Washington,97
GW,Saint Louis,2
GW,VCU,6
GW,Memphis,4
GW,Virginia,6
GW,DePaul,6
GW,Wichita St,1
GW,Dayton,8
GW,Cincinnati,3
GW,Saint Peter's,3
GW,Rhode Island,4
GW,George Washin,51
GW,Maryland,4
GW,Marshall,7
GW,Charlotte,9
GW,Xavier,18
GW,Richmond,5
GW,Saint Joseph',5
GW,Fordham,3
GW,Temple,9
GW,UCLA,3
GW,California,2
GW,Syracuse,1
GW,Manhattan,2
GW,Sacred Heart,1
GW,Butler,4
GW,Marquette,4
GW,Creighton,2
HALL,Seton Hall,283
HALL,Creighton,6
HALL,Providence,10
HALL,Villanova,37
HALL,Wichita St,1
HALL,St John's,3
HALL,Xavier,9
HALL,Butler,6
HALL,DePaul,4
HALL,Gonzaga,2
HALL,Duke,2
HALL,South Florida,14
HALL,NC State,3
HALL,Syracuse,19
HALL,West Virginia,16
HALL,Pittsburgh,24
HALL,Notre Dame,11
HALL,Marquette,13
HALL,Louisville,2
HALL,Georgetown,14
HALL,USC,5
HALL,Memphis,1
HALL,Connecticut,8
HALL,Rutgers,3
HAMP,Hampton,29
HAMP,Syracuse,2
HAMP,Florida A&M,3
HAMP,Manhattan,5
HAMP,Maryland,2
HAMP,Fordham,2
HAMP,Morgan State,4
HAR,Hardin-Simmons,4
HAR,Baylor,1
HART,Hartford,49
HART,Notre Dame,1
HART,Albany,2
HART,Providence,1
HART,Sacred Heart,2
HART,Stony Brook,12
HART,Louisville,4
HART,Villanova,3
HART,Connecticut,2
HART,Baylor,2
HART,Maine,3
HART,Kentucky,1
HART,Central Connecticut ,1
HARV,Harvard,142
HARV,Princeton,27
HARV,Pennsylvania,16
HARV,Cornell,20
HARV,Cincinnati,3
HARV,Michigan St,3
HARV,Massachusetts Institute of Technology,6
HARV,Virginia,1
HARV,Brown,14
HARV,Kansas,2
HARV,Oklahoma,1
HARV,Columbia,19
HARV,Yale,13
HARV,Long Island,2
HARV,Dartmouth,8
HARV,Boston College,5
HARV,Connecticut,3
HARV,Florida State,5
HARV,Fordham,4
HARV,Saint Joseph's,4
HAW,Hawaii,38
HAW,Wichita St,2
HAW,Oklahoma,4
HAW,California,3
HAW,Maryland,3
HAW,Nevada,5
HAW,Brigham Young,1
HAW,UNLV,5
HBU,Houston Baptist,15
HBU,Marquette,4
HBU,Villanova,1
HBU,Michigan,2
HBU,Oklahoma State,3
HBU,Creighton,2
HC,Holy Cross,46
HC,Southern,2
HC,Boston Colleg,3
HC,Syracuse,4
HC,Duke,3
HC,Lehigh,4
HC,Bucknell,7
HC,Charleston,2
HEN,Henderson State,3
HEN,North Texas,1
HIL,Hillsdale,4
HIL,Michigan,2
HOF,Hofstra,23
HOF,UNC Wilmington,4
HOF,Connecticut,4
HOF,Kansas,2
HOF,Georgia State,4
HOF,Farmingdale State,4
HOF,Florida Atlantic,2
HOF,Louisville,2
HOU,Houston,105
HOU,Louisville,8
HOU,Cincinnati,3
HOU,Memphis,37
HOU,SMU,9
